Date,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,Return,High_Low_Spread,Close_Open_Change,Close_to_High,Close_to_Low,Return_1,Return_2,Return_3,Return_5,Return_10,Momentum_3,Momentum_7,Close_lag1,Close_lag2,Close_lag3,MA_5,MA_20,Close_minus_MA_5,Close_minus_MA_20,Volatility_5,Volatility_10,Volatility_20,TR,ATR_14,Prev_Day_Overnight_Return,day_of_week,month,day_of_month,week_of_month,is_month_end,is_quarter_end,Next_Open_SPY,vader_neg,vader_neu,vader_pos,vader_compound,finbert_positive,finbert_negative,finbert_neutral,Next_Open_Return
2018-02-14,238.635009765625,238.9979357986399,233.95241301527872,233.9612734349906,120735700,0.013496800838006084,5.045522783361179,4.673736330634398,0.3629260330149009,4.682596750346278,0.0024867732223676775,0.014684430203356191,0.015021639138748766,0.007173004448858711,-0.04366783040753186,0.030936770284953452,0.02144493144858628,235.45709228515625,234.87301635742188,231.4739532470703,233.69747314453124,243.63404388427733,4.937536621093756,-4.999034118652332,0.02248976650460386,0.022360186135013775,0.01622029882026499,5.045522783361179,5.177658331503147,-0.006352829875067467,2,2,14,1,0,0,240.38770190029996,0.13,0.776,0.093,-0.9713,0.033121101558208466,0.9212244153022766,0.04565440118312836,0.0274679153988065
2018-02-15,241.6800537109375,241.6889141317876,237.90918826183494,240.38770190029996,111200300,0.012760256545354176,3.779725869952671,1.2923518106375411,0.008860420850112405,3.7708654491025584,0.013496800838006084,0.0024867732223676775,0.014684430203356191,0.059775758022232006,-0.030363893373199335,0.028981776872814224,0.01449127394659877,238.635009765625,235.45709228515625,234.87301635742188,236.4238250732422,243.363623046875,5.256228637695301,-1.6835693359375057,0.005224361038759528,0.022996375303790027,0.01653930838046154,3.779725869952671,5.278821881678313,0.00734465632849246,3,2,15,2,0,0,241.0514923120174,0.0,0.471,0.529,0.5423,0.7034198641777039,0.1497611552476883,0.14681904017925262,0.0027613326574948234
2018-02-16,241.75076293945312,243.7070242504955,241.0072172382954,241.0514923120174,160420100,0.00029257370407642647,2.699807012200097,0.6992706274357374,1.9562613110423683,0.7435457011577284,0.012760256545354176,0.013496800838006084,0.0024867732223676775,0.044397261757626705,-0.008495829623808127,0.026729586241024172,0.020323222802349994,241.6800537109375,238.635009765625,235.45709228515625,238.47918701171875,243.0405303955078,3.271575927734375,-1.2897674560546761,0.006793151637635938,0.022015663167067132,0.016491804518777093,2.699807012200097,5.349637661412771,-0.0026007996492416474,4,2,16,2,0,0,240.794864092258,0.11,0.825,0.065,-0.9569,0.030622977763414383,0.911353588104248,0.05802338570356369,-0.0010646199170889685
2018-02-20,240.23719787597656,242.2465683386717,239.44054342992172,240.794864092258,86369700,-0.006260849169918203,2.8060249087499756,-0.557666216281433,2.0093704626951308,0.7966544460548448,0.00029257370407642647,0.012760256545354176,0.013496800838006084,0.022838645331618945,0.028302881278132075,0.006713969219877436,0.05344878311166945,241.75076293945312,241.6800537109375,238.635009765625,239.5520233154297,242.5408477783203,0.6851745605468693,-2.30364990234375,0.00846626349605191,0.016900676026580352,0.016377413377660608,2.8060249087499756,5.327509776763252,-0.003954067551110607,1,2,20,2,0,0,240.67972835925278,0.121,0.779,0.1,-0.7708,0.11619333177804947,0.3162672221660614,0.5675394535064697,-0.0004781486243041496
2018-02-21,239.04214477539062,243.17593509702294,238.94478822838153,240.67972835925278,98883700,-0.0049744715271067275,4.231146868641417,-1.6375835838621526,4.133790321632318,0.0973565470090989,-0.006260849169918203,0.00029257370407642647,0.012760256545354176,0.015225926963765568,0.003418222797003878,-0.010914880624372736,0.032695650729402725,240.23719787597656,241.75076293945312,241.6800537109375,240.26903381347657,241.9548583984375,-1.2268890380859432,-2.9127136230468693,0.009514611895553849,0.01595387298868972,0.016362400232505507,4.231146868641417,5.46408023029391,0.0018420564641479231,2,2,21,2,0,0,239.97164009757057,0.137,0.815,0.048,-0.9792,0.011620096862316132,0.9518588185310364,0.036521174013614655,-0.0029420353201715112
2018-02-22,239.3520050048828,241.69772011838631,238.67928843355122,239.97164009757057,110511300,0.001296257736405959,3.018431684835093,-0.6196350926877585,2.345715113503502,0.6727165713315912,-0.0049744715271067275,-0.006260849169918203,0.00029257370407642647,0.0030045685248027976,0.010199124757056754,-0.009922442044872026,0.019069830655408015,239.04214477539062,240.23719787597656,241.75076293945312,240.4124328613281,241.38923110961915,-1.0604278564453011,-2.037226104736334,0.007526528425367333,0.015819539211689188,0.01637687959795894,3.018431684835093,5.5292020514899685,0.003888416091034186,3,2,22,3,0,0,240.58239587399885,0.159,0.745,0.096,-0.9875,0.02655331790447235,0.7541132569313049,0.21933339536190033,0.0025451164820140784
2018-02-23,243.16709899902344,243.16709899902347,240.10439246899782,240.58239587399885,92766400,0.0159392606469404,3.0627065300256504,2.584703125024589,2.842170943040401e-14,3.062706530025622,0.001296257736405959,-0.0049744715271067275,-0.006260849169918203,0.006152950006641955,0.06629650527959385,0.012195867871217292,0.03274484806993949,239.3520050048828,239.04214477539062,240.23719787597656,240.7098419189453,241.00904846191406,2.4572570800781364,2.158050537109375,0.008829633605234016,0.008775357652727984,0.016866732805271494,3.0627065300256504,5.443212270288423,0.005140507885408985,4,2,23,3,0,0,244.24702865821388,0.079,0.813,0.107,0.8434,0.11172190308570862,0.48271068930625916,0.40556737780570984,0.015232339718382065
2018-02-26,245.99082946777344,246.08821304279647,243.65397484238702,244.24702865821388,86491400,0.011612304791123629,2.434238200409453,1.7438008095595592,0.09738357502303074,2.3368546253864224,0.0159392606469404,0.001296257736405959,-0.0049744715271067275,0.01753899957445948,0.06271494488716023,0.029068868583453922,0.030824562202222294,243.16709899902344,239.3520050048828,239.04214477539062,241.55785522460937,240.62488021850587,4.432974243164068,5.365949249267572,0.00990567371826757,0.008467202240983773,0.0168681208818162,2.434238200409453,4.824219592578493,0.004441101052057972,0,2,26,3,0,0,246.17674353687852,0.157,0.691,0.152,0.3333,0.0766705647110939,0.5459839105606079,0.37734559178352356,0.007900668799393992
2018-02-27,242.91929626464844,246.89376228654103,242.85732734584778,246.17674353687852,99099200,-0.012486372804102364,4.036434940693255,-3.257447272230081,3.974466021892596,0.06196891880065891,0.011612304791123629,0.0159392606469404,0.001296257736405959,0.01116437592673103,0.03425800048048955,0.014903953947212,0.0051276161796667274,245.99082946777344,243.16709899902344,239.3520050048828,242.09427490234376,240.1712287902832,0.8250213623046818,2.7480674743652287,0.011675917008889458,0.009689562479164112,0.01701389420749047,4.036434940693255,4.417039754995508,0.0007557764226713282,1,2,27,3,0,0,244.02568341120804,0.091,0.755,0.154,0.9918,0.11021935939788818,0.04224124550819397,0.8475394248962402,-0.008737868958560838
2018-02-28,240.4584197998047,244.477132500404,240.13976892282074,244.02568341120804,121907800,-0.010130428099720645,4.337363577583261,-3.567263611403348,4.018712700599309,0.318650876983952,-0.012486372804102364,0.011612304791123629,0.0159392606469404,0.0059247921563991834,0.02124092957281354,-0.011139168129112864,-0.005345766540443608,242.91929626464844,245.99082946777344,243.16709899902344,242.37752990722657,239.7237678527832,-1.9191101074218864,0.7346519470214901,0.012662502598533052,0.010602504204354265,0.017010563957547176,4.337363577583261,4.424626630486348,0.004554546154103223,2,2,28,3,1,0,240.2460372129124,0.113,0.735,0.152,0.9654,0.09424178302288055,0.16026024520397186,0.7454979419708252,-0.015488722930555428
2018-03-01,236.9620361328125,241.8039583136167,235.4572235229527,240.2460372129124,176855100,-0.01454049174033134,6.346734790664016,-3.284001080099898,4.841922180804204,1.5048126098598118,-0.010130428099720645,-0.012486372804102364,0.011612304791123629,-0.00998516336648847,-0.007010595949251575,-0.036703780195772584,-0.013633033402491113,240.4584197998047,242.91929626464844,245.99082946777344,241.8995361328125,239.0952941894531,-4.9375,-2.1332580566406136,0.014494935605572485,0.010970595585021323,0.017239776940963396,6.346734790664016,4.209022436571662,-0.0008832403833856084,3,3,1,0,0,0,235.28016687660613,0.115,0.808,0.077,-0.9243,0.026928843930363655,0.9032695889472961,0.06980162858963013,-0.020669936511399693
2018-03-02,238.1835479736328,238.75007453572258,234.41271022193197,235.28016687660613,139083200,0.005154884135683657,4.3373643137906015,2.9033810970266813,0.5665265620897628,3.7708377517008387,-0.01454049174033134,-0.010130428099720645,-0.012486372804102364,-0.020494347491519127,-0.014467498180411265,-0.019495150709873066,-0.003591821862896083,236.9620361328125,240.4584197998047,242.91929626464844,240.90282592773437,238.54206161499025,-2.719277954101557,-0.35851364135743324,0.011707136353851896,0.010172268769349692,0.01732197539188088,4.3373643137906015,3.8429386274308075,-0.007097631686721839,4,3,2,0,0,0,236.98857837319935,0.104,0.798,0.098,0.0348,0.042135875672101974,0.8848850727081299,0.07297901064157486,0.00726117938146992
2018-03-05,240.93646240234375,241.55609744877376,236.8823343834178,236.98857837319935,97307400,0.011557953738331683,4.673763065355956,3.9478840291444044,0.6196350464300053,4.054128018925951,0.005154884135683657,-0.01454049174033134,-0.010130428099720645,-0.020546973545173763,-0.003368347330979571,0.0019880468437623033,0.006619779088245403,238.1835479736328,236.9620361328125,240.4584197998047,239.89195251464844,238.39777297973632,1.0445098876953125,2.5386894226074332,0.011688936630820693,0.010973947152652642,0.016931219934168823,4.673763065355956,3.8385141702264525,-0.005017011504781843,0,3,5,0,0,0,241.91898535217894,0.126,0.772,0.102,-0.9797,0.1082872599363327,0.4968338906764984,0.3948788642883301,0.020804407591387797
2018-03-06,241.54722595214844,241.99867509422876,240.04241348752856,241.91898535217894,79213200,0.0025349569082024903,1.9562616067001954,-0.37175940003049845,0.45144914208032105,1.5048124646198744,0.011557953738331683,0.005154884135683657,-0.01454049174033134,-0.005648255752417453,0.005453060923763298,0.019349892050919193,-0.0066615634004068,240.93646240234375,238.1835479736328,236.9620361328125,239.61753845214844,238.79388732910155,1.9296875,2.7533386230468864,0.01089443146809247,0.01079259344469525,0.013852851511034669,1.9562616067001954,3.7689661537830585,0.004077933825534785,1,3,6,0,0,0,239.369688722696,0.101,0.794,0.106,0.3427,0.04266425967216492,0.6598014235496521,0.297534316778183,-0.010537811349414117
2018-03-07,241.4586944580078,241.81276002171666,239.17494861063548,239.369688722696,87063500,-0.00036651836423140516,2.6378114110811737,2.089005735311815,0.35406556370884346,2.28374584737233,0.0025349569082024903,0.011557953738331683,0.005154884135683657,0.004159865389766315,0.010109303883998555,0.013750515147828546,-0.018423999868496632,241.54722595214844,240.93646240234375,238.1835479736328,239.81759338378907,238.95543060302734,1.6411010742187386,2.5032638549804744,0.009674410641411082,0.010625389263885355,0.013196139138155068,2.6378114110811737,3.5969867700487725,-0.009014954408475884,2,3,7,0,0,0,242.14018107235296,0.133,0.773,0.094,-0.9677,0.12166711688041687,0.042246103286743164,0.8360868096351624,0.011574115187435074
2018-03-08,242.62704467773438,242.75095542277597,241.13995365647003,242.14018107235296,66901200,0.004838716710322322,1.6110017663059466,0.4868636053814157,0.1239107450415986,1.487091021264348,-0.00036651836423140516,0.0025349569082024903,0.011557953738331683,0.023906819157085257,0.013682942295740297,0.007016714110160249,-0.0012030809878341708,241.4586944580078,241.54722595214844,240.93646240234375,240.95059509277343,239.24000930786133,1.6764495849609489,3.387035369873047,0.004404685911300901,0.010693082022858824,0.013142530302779233,1.6110017663059466,3.442077905502578,0.002822373474166362,3,3,8,1,0,0,244.04348927751408,0.127,0.78,0.093,-0.4277,0.011996133252978325,0.9529727101325989,0.03503118455410004,0.007860356743486552
2018-03-09,246.8494873046875,246.8494873046875,243.72481127602606,244.04348927751408,113625300,0.017403017180386948,3.1246760286614403,2.805998027173416,0.0,3.1246760286614403,0.004838716710322322,-0.00036651836423140516,0.0025349569082024903,0.03638345051444958,0.01514344794514666,0.02195124092871792,0.026578680464604876,242.62704467773438,241.4586944580078,241.54722595214844,242.68378295898438,240.18006896972656,4.165704345703119,6.6694183349609375,0.007205615920225539,0.01092162369505463,0.009966937526839042,3.1246760286614403,3.4724256923926737,0.0058379501825984725,4,3,9,1,0,0,247.14161419234745,0.143,0.784,0.073,-0.9893,0.038468047976493835,0.8737141489982605,0.08781784772872925,0.012694970572684814
2018-03-12,246.5396728515625,247.77008276899159,246.1501925189575,247.14161419234745,71924800,-0.0012550743228507688,1.619890250034075,-0.601941340784947,1.2304099174290855,0.3894803326049896,0.017403017180386948,0.004838716710322322,-0.00036651836423140516,0.02325596712656086,0.0022311538400701103,0.02104284712115967,0.04041844370961578,246.8494873046875,242.62704467773438,241.4586944580078,243.80442504882814,240.93335494995117,2.7352478027343636,5.606317901611334,0.0075362793615873025,0.0103483712398064,0.009681430191464715,1.619890250034075,3.387701788198681,0.0011834210832262215,0,3,12,1,0,0,247.7080999274709,0.152,0.768,0.08,-0.9919,0.030636945739388466,0.5756432414054871,0.3937198221683502,0.002292150340503
2018-03-13,244.94635009765625,248.21265765000777,244.33557538373836,247.7080999274709,91968900,-0.00646274384758172,3.8770822662694115,-2.7617498298146472,3.2663075523515204,0.6107747139178912,-0.0012550743228507688,0.017403017180386948,0.004838716710322322,0.014072296347469537,0.008344556666257663,0.00955913807136577,0.028393237826703555,246.5396728515625,246.8494873046875,242.62704467773438,244.4842498779297,241.4370216369629,0.46210021972655113,3.5093284606933537,0.009078386581750876,0.009676791511209544,0.00951475601788379,3.8770822662694115,3.3624114594578236,0.004739306507524521,1,3,13,1,0,0,245.91125818945773,0.182,0.723,0.095,-0.9941,0.21891921758651733,0.014184144325554371,0.7668966054916382,-0.007253867509941289
2018-03-14,243.689453125,246.0971379755745,243.13181376664963,245.91125818945773,105895100,-0.005131315376428969,2.9653242089248693,-2.221805064457726,2.4076848505744977,0.5576393583503716,-0.00646274384758172,-0.0012550743228507688,0.017403017180386948,0.009238676089090347,0.013436973127767038,-0.012801461385200552,0.011426210442398554,244.94635009765625,246.5396728515625,246.8494873046875,244.93040161132814,241.84863967895507,-1.2409484863281364,1.8408134460449332,0.009725053537480616,0.009160516933585537,0.009651846889915003,2.9653242089248693,3.358618068321379,0.003939262991331738,2,3,14,1,0,0,244.20275808192113,0.103,0.808,0.089,-0.5803,0.1815108209848404,0.009585062973201275,0.8089041709899902,-0.006947628669445918
2018-03-15,243.42379760742188,244.8489203287661,242.9192399800569,244.20275808192113,83433000,-0.0010901395779400191,1.929680348709212,-0.7789604744992573,1.4251227213442235,0.5045576273649885,-0.005131315376428969,-0.00646274384758172,-0.0012550743228507688,0.0032838586924461843,0.02726918446542914,-0.012638433433862173,0.007768963803563622,243.689453125,244.94635009765625,246.5396728515625,245.08975219726562,242.08807907104492,-1.66595458984375,1.3357185363769588,0.009634917926368457,0.0073783705544569365,0.009261838809480541,1.929680348709212,3.2776876267987762,0.0021063897117361563,3,3,15,2,0,0,243.9543347925083,0.148,0.785,0.067,-0.9892,0.0363602451980114,0.8963354229927063,0.06730432063341141,-0.0010172828978839957
2018-03-16,243.68772888183594,244.74531086360176,243.63440769970146,243.9543347925083,100343700,0.0010842459817330674,1.1109031639003035,-0.26660591067235373,1.0575819817658214,0.053321182134482115,-0.0010901395779400191,-0.005131315376428969,-0.00646274384758172,-0.012808446383155703,0.0231089886561453,-0.00513835464508261,0.009231535144474945,243.42379760742188,243.689453125,244.94635009765625,244.4574005126953,242.18846282958984,-0.7696716308593636,1.4992660522460994,0.003121951159379407,0.007341207509652323,0.008842321160577897,1.1109031639003035,3.1831636956195513,0.00217947953446207,4,3,16,2,0,0,242.93237092822022,0.116,0.804,0.08,-0.8173,0.053502608090639114,0.6527898907661438,0.2937074899673462,-0.0041891605048021965
2018-03-19,240.39060974121094,243.86551897393488,238.72870252592256,242.93237092822022,109208400,-0.013530099179609345,5.1368164480123255,-2.5417611870092855,3.4749092327239453,1.6619072152883803,0.0010842459817330674,-0.0010901395779400191,-0.005131315376428969,-0.024941475094979237,-0.002265546093315196,-0.013537079022032716,-0.009217583058368284,243.68772888183594,243.42379760742188,243.689453125,243.227587890625,242.12045516967774,-2.836978149414051,-1.7298454284668026,0.005639617236288986,0.008079801488770608,0.009379241065071254,5.1368164480123255,3.2617623747137707,-0.0030996963083930185,0,3,19,2,0,0,240.79057308663496,0.095,0.805,0.1,0.3025,0.040160734206438065,0.17168641090393066,0.7881528735160828,-0.00881643658027814
2018-03-20,240.79946899414062,241.4393505361572,240.1151350362649,240.79057308663496,59757300,0.0017008120798471804,1.3242154998923183,0.008895907505660716,0.6398815420165818,0.6843339578757366,-0.013530099179609345,0.0010842459817330674,-0.0010901395779400191,-0.016929752584034508,-0.003095696732016928,-0.010780904081997722,-0.024508936099507883,240.39060974121094,243.68772888183594,243.42379760742188,242.39821166992186,242.14856872558593,-1.5987426757812386,-1.3490997314453068,0.006266544879093098,0.008052718138837886,0.009278683320142592,1.3242154998923183,3.0465375120215605,0.0016638060274258848,1,3,20,2,0,0,240.75496575419902,0.114,0.805,0.081,-0.9849,0.035992108285427094,0.7737703919410706,0.19023749232292175,-0.0001478767710027127
2018-03-21,240.33726501464844,242.86123414154395,240.12398025289102,240.75496575419902,78709600,-0.001919455974811246,2.73725388865293,-0.4177007395505825,2.5239691268955085,0.2132847617574214,0.0017008120798471804,-0.013530099179609345,0.0010842459817330674,-0.013755983557614426,-0.004644394544899733,-0.01374900526407774,-0.0251578488978057,240.79946899414062,240.39060974121094,243.68772888183594,241.72777404785157,242.21332473754882,-1.3905090332031307,-1.8760597229003793,0.006208193063193161,0.008069508919438733,0.00921467315192228,2.73725388865293,2.788717447592197,-0.00018481452690699562,2,3,21,2,0,0,238.09770441892513,0.12,0.78,0.101,-0.9784,0.34626078605651855,0.42097052931785583,0.2327686846256256,-0.011037202605352873
2018-03-22,234.32952880859375,238.9508706262018,234.05399981664527,238.09770441892513,148785900,-0.024997106485706744,4.896870809556532,-3.768175610331383,4.621341817608055,0.2755289919484767,-0.001919455974811246,0.0017008120798471804,-0.013530099179609345,-0.03735981809590683,-0.0341986437668631,-0.02521346794345314,-0.04334345576012766,240.33726501464844,240.79946899414062,240.39060974121094,239.90892028808594,241.9622009277344,-5.5793914794921875,-7.632672119140636,0.0115324791563371,0.01091608546829274,0.010805041218995075,4.896870809556532,2.8286821972897633,-0.00931840759520508,3,3,22,3,0,0,234.77389041514425,0.12,0.768,0.112,-0.5727,0.020005885511636734,0.9506307244300842,0.029363352805376053,-0.013959874211692272
2018-03-23,229.3348846435547,235.10271347863127,229.13936456233742,234.77389041514425,183534800,-0.021314617028564187,5.963348916293853,-5.439005771589564,5.767828835076585,0.19552008121726772,-0.024997106485706744,-0.001919455974811246,0.0017008120798471804,-0.05889851041798222,-0.07095255838840153,-0.047610505116458146,-0.05890516925277911,234.32952880859375,240.33726501464844,240.79946899414062,237.0383514404297,241.27059020996094,-7.703466796875006,-11.935705566406256,0.011697830558894687,0.009482021740767711,0.010940678618952752,5.963348916293853,2.920795472356756,0.001896310758655817,4,3,23,3,0,0,232.96093709235535,0.127,0.766,0.107,-0.9484,0.27908357977867126,0.6383370757102966,0.0825793519616127,-0.007722124975580139
2018-03-26,235.60931396484375,235.89371180079445,230.54360973011526,232.96093709235535,141956100,0.027359245110228914,5.350102070679185,2.6483768724883987,0.2843978359506991,5.065704234728486,-0.021314617028564187,-0.024997106485706744,-0.001919455974811246,-0.019889694449855666,-0.04433509122606705,-0.01967215133914635,-0.03210238160519052,229.3348846435547,234.32952880859375,240.33726501464844,236.08209228515625,240.75151443481445,-0.4727783203125,-5.142200469970703,0.020980748387886505,0.014497276473218959,0.01249388031674433,5.350102070679185,3.1632126483552554,0.015811168259187713,0,3,26,3,0,0,236.5513270783424,0.15,0.727,0.123,-0.9949,0.044506557285785675,0.7196556925773621,0.23583778738975525,0.01541198293069915
2018-03-27,231.60113525390625,237.08453898767965,230.03697466208033,236.5513270783424,129941400,-0.017011970551960354,7.047564325599325,-4.9501918244361605,5.4834037337734,1.5641605918259245,0.027359245110228914,-0.021314617028564187,-0.024997106485706744,-0.03819914461878737,-0.05448219513550401,-0.011643404775145139,-0.049598696181334834,235.60931396484375,229.3348846435547,234.32952880859375,234.24242553710937,240.18560638427735,-2.6412902832031193,-8.5844711303711,0.02141115321200802,0.01503544724861917,0.012731013200674622,7.047564325599325,3.478194999392266,0.003998199806477976,1,3,27,3,0,0,231.7344459062011,0.108,0.773,0.119,0.9328,0.019661203026771545,0.8281335830688477,0.152205228805542,-0.020362942925050788
